chrom	chromStart	chromEnd	name	strand	thickStart	thickEnd	name2	geneName	geneName2
chr6	152653107	152670749	NM_024573.3	+	152653187	152669758	ARMT1	NM_024573.3	ARMT1
chr6	152694661	152822401	NM_025059.4	+	152694773	152819352	CCDC170	NM_025059.4	CCDC170
chr6	152857870	153304582	NM_001385568.1	+	153009143	153300274	ESR1	NM_001385568.1	ESR1
chr6	152891729	153304582	NM_001122742.2	+	153009143	153300274	ESR1	NM_001122742.2	ESR1
chr6	152891729	153304582	NM_001385570.1	+	153009143	153300071	ESR1	NM_001385570.1	ESR1
chr6	153006925	153304582	NM_001122741.2	+	153009143	153300274	ESR1	NM_001122741.2	ESR1
chr6	153006925	153304582	NM_001291230.2	+	153009143	153300274	ESR1	NM_001291230.2	ESR1
chr6	153006925	153304582	NM_001291241.2	+	153009143	153300274	ESR1	NM_001291241.2	ESR1
chr6	153008426	153304582	NM_001122740.2	+	153009143	153300274	ESR1	NM_001122740.2	ESR1
chr6	153008426	153304582	NM_001385569.1	+	153009143	153300274	ESR1	NM_001385569.1	ESR1
chr6	153008426	153304582	NM_001385571.1	+	153009143	153300071	ESR1	NM_001385571.1	ESR1
chr6	153008912	153304582	NM_000125.4	+	153009143	153300274	ESR1	NM_000125.4	ESR1
chr6	153008912	153304582	NM_001385572.1	+	153009143	153300071	ESR1	NM_001385572.1	ESR1
chr6	153010337	153330911	NM_001328100.2	+	153043895	153326641	ESR1	NM_001328100.2	ESR1
chr6	153322983	153369591	NM_001347702.2	-	153323731	153369483	SYNE1	NM_001347702.2	SYNE1
chr6	153322983	153386692	NM_001347701.2	-	153323936	153381485	SYNE1	NM_001347701.2	SYNE1
chr6	153322983	153838202	NM_033071.5	-	153323731	153829639	SYNE1	NM_033071.5	SYNE1
chr6	153322983	153838674	NM_182961.4	-	153323731	153829639	SYNE1	NM_182961.4	SYNE1
chr6	153899212	153925890	NM_025107.3	+	153899218	153923574	MYCT1	NM_025107.3	MYCT1
chr6	153899261	153925890	NM_001371625.1	+	153899362	153923574	MYCT1	NM_001371625.1	MYCT1
chr6	153899261	153925890	NM_001371626.1	+	153899362	153923574	MYCT1	NM_001371626.1	MYCT1
chr6	153899261	153929506	NM_001371624.1	+	153899362	153923574	MYCT1	NM_001371624.1	MYCT1
chr6	153952117	153961081	NM_003381.4	+	153953498	153958462	VIP	NM_003381.4	VIP
chr6	153952117	153961081	NM_194435.3	+	153953498	153958462	VIP	NM_194435.3	VIP
chr6	154171828	154184340	NM_012177.5	-	154172456	154184258	FBXO5	NM_012177.5	FBXO5
chr6	154171828	154184878	NM_001142522.3	-	154172456	154176881	FBXO5	NM_001142522.3	FBXO5
chr6	154188664	154204007	NM_001114184.3	-	154191388	154203983	MTRF1L	NM_001114184.3	MTRF1L
chr6	154188664	154204007	NM_001301047.3	-	154191388	154203983	MTRF1L	NM_001301047.3	MTRF1L
chr6	154188664	154204007	NM_001301870.2	-	154191198	154203983	MTRF1L	NM_001301870.2	MTRF1L
chr6	154188664	154204007	NM_001301871.2	-	154191198	154196536	MTRF1L	NM_001301871.2	MTRF1L
chr6	154188664	154204007	NM_019041.7	-	154191198	154203983	MTRF1L	NM_019041.7	MTRF1L
chr6	154199596	154204007	NM_001301872.2	-	154199829	154203983	MTRF1L	NM_001301872.2	MTRF1L
chr6	154205756	154333434	NM_012419.5	-	154212874	154245345	RGS17	NM_012419.5	RGS17
chr6	155212510	155334339	NM_001145279.4	+	155241175	155321029	OPRM1	NM_001145279.4	OPRM1
chr6	155212510	155334339	NM_001145280.4	+	155291851	155321029	OPRM1	NM_001145280.4	OPRM1
chr6	155212510	155334339	NM_001145281.3	+	155212527	155321029	OPRM1	NM_001145281.3	OPRM1
chr6	155241116	155334337	NM_001285522.1	+	155241559	155320994	OPRM1	NM_001285522.1	OPRM1
chr6	155241116	155334337	NM_001285524.1	+	155241175	155321029	OPRM1	NM_001285524.1	OPRM1
chr6	155241254	155293954	NM_001008504.4	+	155241559	155293503	OPRM1	NM_001008504.4	OPRM1
chr6	155241254	155293973	NM_001285523.3	+	155241559	155293905	OPRM1	NM_001285523.3	OPRM1
chr6	155241254	155309947	NM_001145285.3	+	155241559	155309916	OPRM1	NM_001145285.3	OPRM1
chr6	155241254	155309947	NM_001145286.3	+	155241559	155309858	OPRM1	NM_001145286.3	OPRM1
chr6	155241254	155334339	NM_000914.5	+	155241559	155321029	OPRM1	NM_000914.5	OPRM1
chr6	155241254	155448859	NM_001008503.3	+	155241559	155448777	OPRM1	NM_001008503.3	OPRM1
chr6	155241425	155295536	NM_001008505.2	+	155241559	155295462	OPRM1	NM_001008505.2	OPRM1
chr6	155241425	155311312	NM_001145283.2	+	155241559	155310339	OPRM1	NM_001145283.2	OPRM1
chr6	155241425	155311312	NM_001145284.3	+	155241559	155310090	OPRM1	NM_001145284.3	OPRM1
chr6	155241425	155312745	NM_001145282.2	+	155241559	155312703	OPRM1	NM_001145282.2	OPRM1
chr6	155288521	155334339	NM_001145287.3	+	155291851	155321029	OPRM1	NM_001145287.3	OPRM1
chr6	155288521	155334339	NM_001285526.2	+	155291851	155321029	OPRM1	NM_001285526.2	OPRM1
chr6	155291777	155293954	NM_001285527.1	+	155291851	155293503	OPRM1	NM_001285527.1	OPRM1
chr6	155291777	155293973	NM_001285528.2	+	155291851	155293905	OPRM1	NM_001285528.2	OPRM1
chr6	155356474	155532041	NM_001130699.2	-	155361806	155467928	IPCEF1	NM_001130699.2	IPCEF1
chr6	155356474	155557144	NM_001394800.1	-	155361806	155467928	IPCEF1	NM_001394800.1	IPCEF1
chr6	155356474	155557144	NM_001394801.1	-	155361806	155467928	IPCEF1	NM_001394801.1	IPCEF1
chr6	155356474	155557144	NM_001394802.1	-	155361806	155467928	IPCEF1	NM_001394802.1	IPCEF1
chr6	155356474	155558805	NM_001130700.2	-	155361806	155467928	IPCEF1	NM_001130700.2	IPCEF1
chr6	155356474	155558805	NM_001394799.1	-	155361806	155467928	IPCEF1	NM_001394799.1	IPCEF1
chr6	155356474	155558805	NM_015553.3	-	155361806	155467928	IPCEF1	NM_015553.3	IPCEF1
chr6	155589036	155712112	NM_173515.4	-	155607867	155711541	CNKSR3	NM_173515.4	CNKSR3
chr6	155606812	155635592	NM_001368119.1	-	155607867	155635008	CNKSR3	NM_001368119.1	CNKSR3
chr6	155606812	155679915	NM_001368118.1	-	155607867	155643789	CNKSR3	NM_001368118.1	CNKSR3
chr6	155606812	155711673	NM_001368116.1	-	155607867	155711365	CNKSR3	NM_001368116.1	CNKSR3
chr6	155606812	155712112	NM_001368117.1	-	155607875	155711541	CNKSR3	NM_001368117.1	CNKSR3
chr6	155935374	156036235	NM_001286188.1	+	155935419	156035386	SCAF8	NM_001286188.1	SCAF8
chr6	155935374	156036235	NM_001286189.1	+	155935419	156035386	SCAF8	NM_001286189.1	SCAF8
chr6	155935374	156036235	NM_001286194.1	+	155935419	156035386	SCAF8	NM_001286194.1	SCAF8
chr6	155935412	156036212	NM_001286199.2	+	155935897	156035386	SCAF8	NM_001286199.2	SCAF8
chr6	155935412	156036212	NM_014892.5	+	155935897	156035386	SCAF8	NM_014892.5	SCAF8
chr6	156197277	156459744	NM_012454.4	+	156331170	156459142	TIAM2	NM_012454.4	TIAM2
chr6	156215730	156459744	NM_001384546.1	+	156331170	156459142	TIAM2	NM_001384546.1	TIAM2
chr6	156308912	156459744	NM_001384547.1	+	156331170	156459142	TIAM2	NM_001384547.1	TIAM2
chr6	156418897	156459744	NM_001010927.3	+	156442607	156459142	TIAM2	NM_001010927.3	TIAM2
chr6	156458154	156516508	NM_001350501.2	-	156459856	156516452	TFB1M	NM_001350501.2	TFB1M
chr6	156458154	156516508	NM_001350502.2	-	156459856	156500607	TFB1M	NM_001350502.2	TFB1M
chr6	156458154	156516508	NM_016020.4	-	156459856	156516452	TFB1M	NM_016020.4	TFB1M
chr6	156466033	156478569	NM_001001346.3	+	156477740	156478400	CLDN20	NM_001001346.3	CLDN20
chr6	156597410	156657886	NM_015718.3	-	156598878	156657847	NOX3	NM_015718.3	NOX3
chr6	157978276	158414307	NM_001371656.1	+	157979931	158411419	ARID1B	NM_001371656.1	ARID1B
chr6	157979628	158414307	NM_001374820.1	+	157979931	158411419	ARID1B	NM_001374820.1	ARID1B
chr6	157979628	158414307	NM_001374828.1	+	157979931	158411419	ARID1B	NM_001374828.1	ARID1B
chr6	157979628	158414307	NM_017519.3	+	157979931	158411419	ARID1B	NM_017519.3	ARID1B
chr6	158238754	158414307	NM_001363725.2	+	158312849	158411419	ARID1B	NM_001363725.2	ARID1B
chr6	158494800	158565506	NM_018452.6	-	158498677	158565486	TMEM242	NM_018452.6	TMEM242
chr6	158623183	158915962	NM_153746.2	+	158624015	158915146	ZDHHC14	NM_153746.2	ZDHHC14
chr6	158623183	158920181	NM_024630.3	+	158624015	158915146	ZDHHC14	NM_024630.3	ZDHHC14
chr6	159069177	159191298	NM_016224.5	+	159069366	159189059	SNX9	NM_016224.5	SNX9
chr6	159228058	159345318	NM_001410947.1	+	159228157	159340153	SYNJ2	NM_001410947.1	SYNJ2
chr6	159228058	159345318	NM_003898.4	+	159228157	159342505	SYNJ2	NM_003898.4	SYNJ2
chr6	159263281	159345318	NM_001178088.2	+	159289509	159342505	SYNJ2	NM_001178088.2	SYNJ2
chr6	159355718	159413646	NM_032861.4	-	159357565	159403752	SERAC1	NM_032861.4	SERAC1
chr6	159413733	159444757	NM_207118.3	+	159415913	159437568	GTF2H5	NM_207118.3	GTF2H5
chr6	159557119	159756806	NM_001007466.3	+	159558671	159751577	TULP4	NM_001007466.3	TULP4
chr6	159557119	159756806	NM_020245.5	+	159558671	159751671	TULP4	NM_020245.5	TULP4
chr6	159781618	159880620	NM_001376817.1	+	159781713	159877079	TMEM181	NM_001376817.1	TMEM181
chr6	159781618	159880620	NM_001376855.1	+	159781828	159877079	TMEM181	NM_001376855.1	TMEM181
chr6	159781618	159880620	NM_001376856.1	+	159781828	159877079	TMEM181	NM_001376856.1	TMEM181
chr6	159781618	159880620	NM_020823.2	+	159781713	159877079	TMEM181	NM_020823.2	TMEM181
chr6	159805088	159880620	NM_001376850.1	+	159805222	159877079	TMEM181	NM_001376850.1	TMEM181
chr6	159805088	159880620	NM_001376852.1	+	159805222	159877079	TMEM181	NM_001376852.1	TMEM181
chr6	159805088	159880620	NM_001376854.1	+	159805222	159877079	TMEM181	NM_001376854.1	TMEM181
chr6	159881697	159889969	NM_001291602.2	-	159882050	159889934	DYNLT1	NM_001291602.2	DYNLT1
chr6	159881697	159889969	NM_001291603.2	-	159882353	159889934	DYNLT1	NM_001291603.2	DYNLT1
chr6	159881697	159889969	NM_006519.4	-	159882050	159889934	DYNLT1	NM_006519.4	DYNLT1
chr6	159895280	160010070	NM_001009991.4	+	159908501	160009803	SYTL3	NM_001009991.4	SYTL3
chr6	159895280	160010070	NM_001242384.2	+	159908501	160009803	SYTL3	NM_001242384.2	SYTL3
chr6	159895280	160010070	NM_001242394.2	+	159908501	160009803	SYTL3	NM_001242394.2	SYTL3
chr6	159895280	160010070	NM_001242395.2	+	159908501	160009803	SYTL3	NM_001242395.2	SYTL3
chr6	159908179	160010070	NM_001318745.2	+	159963276	160009803	SYTL3	NM_001318745.2	SYTL3
chr6	160010983	160063679	NM_003379.5	-	160012143	160063537	EZR	NM_003379.5	EZR
chr6	160010983	160064812	NM_001111077.2	-	160012143	160063537	EZR	NM_001111077.2	EZR
chr6	160218491	160245798	NM_001346418.1	-	160223158	160245587	RSPH3	NM_001346418.1	RSPH3
chr6	160218491	160245813	NM_031924.8	-	160223158	160245161	RSPH3	NM_031924.8	RSPH3
chr6	160280072	160287945	NM_001278733.2	-	160281418	160287795	TAGAP	NM_001278733.2	TAGAP
chr6	160280072	160290583	NM_054114.5	-	160281418	160289738	TAGAP	NM_054114.5	TAGAP
chr6	160280072	160290583	NM_152133.3	-	160281418	160286367	TAGAP	NM_152133.3	TAGAP
chr6	160284496	160290583	NM_138810.4	-	160284687	160289738	TAGAP	NM_138810.4	TAGAP
chr6	160415014	160517654	NM_032532.3	+	160415211	160516988	FNDC1	NM_032532.3	FNDC1
chr6	160914923	160939086	NM_000636.4	-	160928339	160939012	SOD2	NM_000636.4	SOD2
chr6	160914923	160939086	NM_001322814.2	-	160928339	160939012	SOD2	NM_001322814.2	SOD2
chr6	160914923	160939086	NM_001322815.2	-	160928339	160939012	SOD2	NM_001322815.2	SOD2
chr6	160914923	160972579	NM_001322820.2	-	160928339	160938593	SOD2	NM_001322820.2	SOD2
chr6	160914923	160973013	NM_001322819.2	-	160928339	160938593	SOD2	NM_001322819.2	SOD2
chr6	160924914	160939086	NM_001024465.3	-	160928339	160939012	SOD2	NM_001024465.3	SOD2
chr6	160924914	160939086	NM_001024466.3	-	160928339	160939012	SOD2	NM_001024466.3	SOD2
chr6	160924914	161007912	NM_001322817.2	-	160928339	160938593	SOD2	NM_001322817.2	SOD2
chr6	160936762	160939086	NM_001322816.2	-	160938308	160939012	SOD2	NM_001322816.2	SOD2
chr6	160972745	160995042	NM_001270532.2	+	160981896	160994273	WTAP	NM_001270532.2	WTAP
chr6	160972745	160995042	NM_152858.3	+	160981896	160993996	WTAP	NM_152858.3	WTAP
chr6	160972745	161001943	NM_004906.5	+	160981896	161001235	WTAP	NM_004906.5	WTAP
chr6	160973155	160995042	NM_001270533.2	+	160981896	160994273	WTAP	NM_001270533.2	WTAP
chr6	160973155	160995042	NM_152857.3	+	160981896	160993996	WTAP	NM_152857.3	WTAP
chr6	160973155	161001943	NM_001270531.2	+	160981896	161001235	WTAP	NM_001270531.2	WTAP
chr6	161007675	161024729	NM_005891.3	+	161007718	161024446	ACAT2	NM_005891.3	ACAT2
chr6	161008109	161024729	NM_001303253.1	+	161008268	161024446	ACAT2	NM_001303253.1	ACAT2
chr6	161024114	161035234	NM_001008897.2	-	161024661	161031032	TCP1	NM_001008897.2	TCP1
chr6	161024114	161035234	NM_030752.3	-	161024661	161035100	TCP1	NM_030752.3	TCP1
chr6	161036098	161044045	NM_001318817.2	+	161036219	161043735	MRPL18	NM_001318817.2	MRPL18
chr6	161036098	161044045	NM_014161.5	+	161036219	161043739	MRPL18	NM_014161.5	MRPL18
chr6	161045894	161066381	NM_001271862.2	+	161045926	161066194	PNLDC1	NM_001271862.2	PNLDC1
chr6	161045894	161066381	NM_173516.3	+	161046344	161066194	PNLDC1	NM_173516.3	PNLDC1
chr6	161136661	161163224	NM_001366704.2	+	161152729	161153707	MAS1	NM_001366704.2	MAS1
chr6	161136661	161163224	NM_002377.4	+	161152729	161153707	MAS1	NM_002377.4	MAS1
chr6	161215265	161357599	NM_000876.4	+	161215430	161351183	IGF2R	NM_000876.4	IGF2R
chr6	161367909	161404908	NM_003057.3	+	161368030	161404772	SLC22A1	NM_003057.3	SLC22A1
chr6	161367909	161404908	NM_153187.2	+	161368030	161404741	SLC22A1	NM_153187.2	SLC22A1
chr6	161462945	161508769	NM_003058.4	-	161463622	161508705	SLC22A2	NM_003058.4	SLC22A2
chr6	161598574	161702771	NM_021977.4	+	161598616	161701250	SLC22A3	NM_021977.4	SLC22A3
chr6	161783171	162011762	NM_005577.4	-	161783418	162011701	LPA	NM_005577.4	LPA
chr6	162049909	162059596	NM_001168338.1	+	162050021	162058919	PLG	NM_001168338.1	PLG
chr6	162049960	162101977	NM_000301.5	+	162050021	162100942	PLG	NM_000301.5	PLG
chr6	162350254	162475786	NM_001291958.2	+	162425642	162475276	MAP3K4	NM_001291958.2	MAP3K4
chr6	162350254	162475786	NM_001301072.2	+	162350417	162475276	MAP3K4	NM_001301072.2	MAP3K4
chr6	162350254	162475786	NM_001363582.2	+	162350417	162475276	MAP3K4	NM_001363582.2	MAP3K4
chr6	162350254	162475786	NM_005922.4	+	162350417	162475276	MAP3K4	NM_005922.4	MAP3K4
chr6	162350254	162475786	NM_006724.4	+	162350417	162475276	MAP3K4	NM_006724.4	MAP3K4
chr6	162488364	162632384	NM_020133.3	-	162494930	162590632	AGPAT4	NM_020133.3	AGPAT4
chr6	162705910	164090895	NM_004562.3	-	162708592	164090797	PRKN	NM_004562.3	PRKN
chr6	162705910	164090895	NM_013987.3	-	162708592	164090797	PRKN	NM_013987.3	PRKN
chr6	162705910	164090895	NM_013988.3	-	162708592	164090797	PRKN	NM_013988.3	PRKN
chr6	164090236	164679096	NM_001080378.2	+	164091364	164678583	PACRG	NM_001080378.2	PACRG
chr6	164090236	164679096	NM_152410.3	+	164091364	164678583	PACRG	NM_152410.3	PACRG
chr6	164091102	164679096	NM_001080379.2	+	164091364	164678583	PACRG	NM_001080379.2	PACRG
chr6	164779883	164943697	NM_001301085.2	+	164780359	164935809	QKI	NM_001301085.2	QKI
chr6	164779883	164943697	NM_006775.3	+	164780359	164935809	QKI	NM_006775.3	QKI
chr6	164779883	164943697	NM_206853.3	+	164780359	164931071	QKI	NM_206853.3	QKI
chr6	164779883	164943697	NM_206854.3	+	164780359	164929810	QKI	NM_206854.3	QKI
chr6	164779883	164943697	NM_206855.3	+	164780359	164928845	QKI	NM_206855.3	QKI
chr6	166645731	166675678	NM_144980.4	-	166646124	166675659	C6orf118	NM_144980.4	C6orf118
chr6	166693361	167028910	NM_001130690.3	-	166699097	167028643	PDE10A	NM_001130690.3	PDE10A
chr6	166693361	167028910	NM_006661.4	-	166699097	166942489	PDE10A	NM_006661.4	PDE10A
chr6	166693361	167029871	NM_001385079.1	-	166699097	167029441	PDE10A	NM_001385079.1	PDE10A
chr6	167527457	167537653	NM_001366285.2	-	167528116	167537393	TBXT	NM_001366285.2	TBXT
chr6	167527457	167538457	NM_001270484.2	-	167528116	167537393	TBXT	NM_001270484.2	TBXT
chr6	167527457	167538457	NM_001366286.2	-	167528116	167537393	TBXT	NM_001366286.2	TBXT
chr6	167527457	167538457	NM_003181.4	-	167528116	167537393	TBXT	NM_003181.4	TBXT
chr6	167682226	167685319	NM_175922.4	-	167684181	167685069	PRR18	NM_175922.4	PRR18
chr6	167696647	167719464	NM_145169.3	-	167697136	167719400	SFT2D1	NM_145169.3	SFT2D1
chr6	167741849	167759859	NM_001270879.2	-	167742359	167743768	MPC1	NM_001270879.2	MPC1
chr6	167741849	167759859	NM_001376565.1	-	167742359	167743768	MPC1	NM_001376565.1	MPC1
chr6	167741849	167759859	NM_001376566.1	-	167742359	167743768	MPC1	NM_001376566.1	MPC1
chr6	167741849	167759859	NM_001376567.1	-	167742359	167743768	MPC1	NM_001376567.1	MPC1
chr6	167741849	167759859	NM_001376568.1	-	167742359	167743768	MPC1	NM_001376568.1	MPC1
chr6	167741849	167759859	NM_001376569.1	-	167742946	167759795	MPC1	NM_001376569.1	MPC1
chr6	167741849	167759859	NM_016098.4	-	167742359	167759795	MPC1	NM_016098.4	MPC1
chr6	167786323	167922173	NM_001318938.1	-	167789720	167908746	RPS6KA2	NM_001318938.1	RPS6KA2
chr6	167786323	168005391	NM_021135.6	-	167789720	168005159	RPS6KA2	NM_021135.6	RPS6KA2
chr6	167786323	168245301	NM_001006932.3	-	167789720	168244946	RPS6KA2	NM_001006932.3	RPS6KA2
chr6	167786323	168245301	NM_001318936.2	-	167789720	168244946	RPS6KA2	NM_001318936.2	RPS6KA2
chr6	167786323	168245301	NM_001318937.2	-	167789720	168244920	RPS6KA2	NM_001318937.2	RPS6KA2
chr6	167961080	167964751	NM_001395999.1	-	167964193	167964550	RAMACL	NM_001395999.1	RAMACL
chr6	168304857	168339306	NM_003730.6	-	168312334	168338938	RNASET2	NM_003730.6	RNASET2
chr6	168383646	168426646	NM_001278690.2	+	168383662	168424336	CEP43	NM_001278690.2	CEP43
chr6	168383646	168436936	NM_007045.4	+	168383662	168424194	CEP43	NM_007045.4	CEP43
chr6	168383646	168436936	NM_194429.3	+	168383662	168424194	CEP43	NM_194429.3	CEP43
chr6	168494453	168521816	NM_004367.6	+	168518808	168520029	CCR6	NM_004367.6	CCR6
chr6	168505410	168521816	NM_001394582.1	+	168518808	168520029	CCR6	NM_001394582.1	CCR6
chr6	168505753	168521816	NM_031409.4	+	168518808	168520029	CCR6	NM_031409.4	CCR6
chr6	168537921	168540655	NM_005299.3	-	168539546	168540506	GPR31	NM_005299.3	GPR31
chr6	168673967	168698649	NM_001143947.2	+	168674142	168698087	UNC93A	NM_001143947.2	UNC93A
chr6	168673967	168698649	NM_018974.4	+	168674142	168698087	UNC93A	NM_018974.4	UNC93A
chr6	168707720	168725329	NM_001410948.1	+	168722760	168724320	TTLL2	NM_001410948.1	TTLL2
chr6	168707720	168725329	NM_031949.5	+	168707808	168724320	TTLL2	NM_031949.5	TTLL2
chr6	169164769	169309528	NM_001366319.2	+	169165338	169307440	AFDN	NM_001366319.2	AFDN
chr6	169164769	169309528	NM_001366320.2	+	169165338	169307440	AFDN	NM_001366320.2	AFDN
chr6	169165116	169302614	NM_001040000.3	+	169165338	169300092	AFDN	NM_001040000.3	AFDN
chr6	169165116	169309528	NM_001207008.2	+	169165338	169307440	AFDN	NM_001207008.2	AFDN
chr6	169165116	169309528	NM_001366321.2	+	169165338	169307440	AFDN	NM_001366321.2	AFDN
chr6	169165116	169309528	NM_001386888.1	+	169165338	169307440	AFDN	NM_001386888.1	AFDN
chr6	169165116	169309528	NM_001410951.1	+	169165338	169307440	AFDN	NM_001410951.1	AFDN
chr6	169165841	169309528	NM_001291964.2	+	169202771	169307440	AFDN	NM_001291964.2	AFDN
chr6	169338453	169386013	NM_005355.5	+	169370239	169385918	KIF25	NM_005355.5	KIF25
chr6	169338453	169386013	NM_030615.4	+	169370239	169385918	KIF25	NM_030615.4	KIF25
chr6	169394017	169408446	NM_001394681.1	-	169398019	169408409	FRMD1	NM_001394681.1	FRMD1
chr6	169394017	169420136	NM_024919.6	-	169398019	169420018	FRMD1	NM_024919.6	FRMD1
chr6	169394088	169416758	NM_001122841.3	-	169398019	169416670	FRMD1	NM_001122841.3	FRMD1
chr6	169636985	169662545	NM_001286351.2	-	169638049	169662401	DACT2	NM_001286351.2	DACT2
chr6	169651059	169662545	NM_001286350.2	-	169651587	169654471	DACT2	NM_001286350.2	DACT2
chr6	169651059	169662545	NM_214462.5	-	169651587	169662401	DACT2	NM_214462.5	DACT2
chr6	169784307	170014051	NM_001166412.2	+	169784494	170012497	SMOC2	NM_001166412.2	SMOC2
chr6	169784307	170014051	NM_022138.3	+	169784494	170012497	SMOC2	NM_022138.3	SMOC2
chr6	170567395	170606595	NM_001381939.1	-	170569432	170603533	THBS2	NM_001381939.1	THBS2
chr6	170567395	170606595	NM_001381942.1	-	170569432	170601543	THBS2	NM_001381942.1	THBS2
chr6	170567395	170606595	NM_003247.5	-	170569432	170603533	THBS2	NM_003247.5	THBS2
chr6	170582452	170606595	NM_001381940.1	-	170582822	170603533	THBS2	NM_001381940.1	THBS2
chr6	170593400	170606595	NM_001381941.1	-	170593557	170603533	THBS2	NM_001381941.1	THBS2
chr6	170810804	171055943	NM_001202550.2	-	170811176	171042916	WDR27	NM_001202550.2	WDR27
chr6	170810804	171055943	NM_001350623.2	-	170811176	171042916	WDR27	NM_001350623.2	WDR27
chr6	170810804	171055943	NM_182552.5	-	170811184	171042916	WDR27	NM_182552.5	WDR27
chr6	171011479	171055943	NM_001350624.2	-	171011648	171042916	WDR27	NM_001350624.2	WDR27
chr6	171011479	171055943	NM_001350625.2	-	171011648	171042916	WDR27	NM_001350625.2	WDR27
chr6	171056039	171060272	NM_001029863.3	+	171056373	171056949	C6orf120	NM_001029863.3	C6orf120
chr6	171056039	171060272	NM_001317342.2	+	171056076	171056949	C6orf120	NM_001317342.2	C6orf120
chr6	171057815	171078422	NM_018288.4	-	171057916	171077831	PHF10	NM_018288.4	PHF10
chr6	171057815	171078422	NM_133325.3	-	171057916	171077831	PHF10	NM_133325.3	PHF10
chr6	171094036	171105502	NM_174910.3	-	171094112	171105388	DYNLT2	NM_174910.3	DYNLT2
chr6	171105551	171135403	NM_001278531.2	+	171105587	171135316	ERMARD	NM_001278531.2	ERMARD
chr6	171105551	171135403	NM_001278532.2	+	171110330	171135316	ERMARD	NM_001278532.2	ERMARD
chr6	171105551	171135403	NM_001278533.2	+	171105587	171135316	ERMARD	NM_001278533.2	ERMARD
chr6	171105551	171135403	NM_001410957.1	+	171110330	171135316	ERMARD	NM_001410957.1	ERMARD
chr6	171105551	171135403	NM_018341.3	+	171105587	171135316	ERMARD	NM_018341.3	ERMARD
chr6	171640899	171649769	NM_005618.4	-	171641567	171648830	DLL1	NM_005618.4	DLL1
chr6	171649393	171778062	NM_001286379.2	+	171649748	171775586	FAM120B	NM_001286379.2	FAM120B
chr6	171654011	171778062	NM_001286380.2	+	171654096	171775586	FAM120B	NM_001286380.2	FAM120B
