# AUTOGEN TABLE - DO NOT EDIT
# notebooks/plotting/main_fig1/plot-qv-estimates.ipynb|20241206T1049
sample	sequence	merqury_error_kmer	merqury_total_kmer	merqury_qv_est	merqury_error_rate	asm_unit	assembler	seq_length	variant_adj_length	variant_num_errors	variant_qv_est	assembly
NA19434	h2tg000086l#1-1077464	0	1077444	99.0	0.0	hap2	hifiasm	1077464	1077464	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000087l#1-1868802	138	1868782	54.5388	3.51655e-06	hap2	hifiasm	1868802	1868802	25	49.0	NA19434.hsm-ps-sseq
NA19434	h2tg000088l#1-1808796	348	1808776	50.3799	9.16252e-06	hap2	hifiasm	1808796	1808796	124	42.0	NA19434.hsm-ps-sseq
NA19434	h2tg000089l#1-1087029	2655	1087009	39.3388	0.000116444	hap2	hifiasm	1087029	1087029	90	41.0	NA19434.hsm-ps-sseq
NA19434	h2tg000090c#1-71743	0	71723	99.0	0.0	hap2	hifiasm	71743	71743	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000091l#1-1139666	225	1139646	50.2677	9.4023e-06	hap2	hifiasm	1139666	1139666	9	51.0	NA19434.hsm-ps-sseq
NA19434	h2tg000092c#1-108460	21	108440	50.3515	9.22254e-06	hap2	hifiasm	108460	108460	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000093c#1-353868	289	353848	44.0997	3.89073e-05	hap2	hifiasm	353868	353868	113	35.0	NA19434.hsm-ps-sseq
NA19434	h2tg000094l#1-60285	718	60265	32.4368	0.000570579	hap2	hifiasm	60285	60285	27	33.0	NA19434.hsm-ps-sseq
NA19434	h2tg000095l#1-4658729	1636	4658709	47.7663	1.67252e-05	hap2	hifiasm	4658729	4658729	13	56.0	NA19434.hsm-ps-sseq
NA19434	h2tg000096l#1-1002577	0	1002557	99.0	0.0	hap2	hifiasm	1002577	1002577	21	47.0	NA19434.hsm-ps-sseq
NA19434	h2tg000097l#1-2258499	560	2258479	49.278	1.18088e-05	hap2	hifiasm	2258499	2258499	6	56.0	NA19434.hsm-ps-sseq
NA19434	h2tg000098l#1-2261382	284	2261362	52.2325	5.98074e-06	hap2	hifiasm	2261382	2261382	1	64.0	NA19434.hsm-ps-sseq
NA19434	h2tg000099l#1-1044456	330	1044436	48.2252	1.5048e-05	hap2	hifiasm	1044456	1044456	3	55.0	NA19434.hsm-ps-sseq
NA19434	h2tg000100l#1-1401621	9	1401601	65.146	3.05774e-07	hap2	hifiasm	1401621	1401621	3	57.0	NA19434.hsm-ps-sseq
NA19434	h2tg000101l#1-4365208	375	4365188	53.8817	4.09097e-06	hap2	hifiasm	4365208	4365208	68	48.0	NA19434.hsm-ps-sseq
NA19434	h2tg000102l#1-192936	0	192916	99.0	0.0	hap2	hifiasm	192936	192936	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000103l#1-1181826	368	1181806	48.2885	1.48302e-05	hap2	hifiasm	1181826	1181826	1	61.0	NA19434.hsm-ps-sseq
NA19434	h2tg000104l#1-3528335	335	3528315	53.4472	4.52145e-06	hap2	hifiasm	3528335	3528335	282	41.0	NA19434.hsm-ps-sseq
NA19434	h2tg000105l#1-1704763	322	1704743	50.4598	8.99532e-06	hap2	hifiasm	1704763	1704763	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000106l#1-1117123	3633	1117103	38.0937	0.000155105	hap2	hifiasm	1117123	1117123	4	54.0	NA19434.hsm-ps-sseq
NA19434	h2tg000107l#1-396210	87	396190	49.8056	1.04578e-05	hap2	hifiasm	396210	396210	1	56.0	NA19434.hsm-ps-sseq
NA19434	h2tg000108l#1-9030896	102	9030876	62.6935	5.3784e-07	hap2	hifiasm	9030896	9030896	22	56.0	NA19434.hsm-ps-sseq
NA19434	h2tg000109l#1-87632	0	87612	99.0	0.0	hap2	hifiasm	87632	87632	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000110l#1-533434	0	533414	99.0	0.0	hap2	hifiasm	533434	533434	37	42.0	NA19434.hsm-ps-sseq
NA19434	h2tg000111l#1-48829	0	48809	99.0	0.0	hap2	hifiasm	48829	48829	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000112l#1-1891468	1619	1891448	43.8959	4.07765e-05	hap2	hifiasm	1891468	1891468	64	45.0	NA19434.hsm-ps-sseq
NA19434	h2tg000113l#1-878939	682	878919	44.3222	3.69638e-05	hap2	hifiasm	878939	878939	12	49.0	NA19434.hsm-ps-sseq
NA19434	h2tg000114l#1-25247	0	25227	99.0	0.0	hap2	hifiasm	25247	25247	14	33.0	NA19434.hsm-ps-sseq
NA19434	h2tg000115l#1-164734	31	164714	50.4755	8.96295e-06	hap2	hifiasm	164734	164734	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000116l#1-100944	0	100924	99.0	0.0	hap2	hifiasm	100944	100944	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000117l#1-23517	0	23497	99.0	0.0	hap2	hifiasm	23517	23517	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000118l#1-51356	19	51336	47.5381	1.76274e-05	hap2	hifiasm	51356	51356	6	39.0	NA19434.hsm-ps-sseq
NA19434	h2tg000119l#1-58414	28	58394	46.4133	2.28386e-05	hap2	hifiasm	58414	58414	6	40.0	NA19434.hsm-ps-sseq
NA19434	h2tg000120l#1-255231	8502	255211	27.9261	0.00161209	hap2	hifiasm	255231	255231	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000121l#1-484912	1972	484892	37.1211	0.000194037	hap2	hifiasm	484912	484912	4	51.0	NA19434.hsm-ps-sseq
NA19434	h2tg000122l#1-46008	0	45988	99.0	0.0	hap2	hifiasm	46008	46008	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000123l#1-523640	155	523620	48.5084	1.4098e-05	hap2	hifiasm	523640	523640	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000124l#1-50125	338	50105	34.9178	0.000322267	hap2	hifiasm	50125	50125	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000125l#1-132843	23	132823	50.8373	8.24653e-06	hap2	hifiasm	132843	132843	16	39.0	NA19434.hsm-ps-sseq
NA19434	h2tg000127l#1-65659	0	65639	99.0	0.0	hap2	hifiasm	65659	65659	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000129l#1-61514	14	61494	49.6488	1.08423e-05	hap2	hifiasm	61514	61514	14	36.0	NA19434.hsm-ps-sseq
NA19434	h2tg000130l#1-57025	199	57005	37.7856	0.000166511	hap2	hifiasm	57025	57025	6	40.0	NA19434.hsm-ps-sseq
NA19434	h2tg000131l#1-33301	606	33281	30.5815	0.000874684	hap2	hifiasm	33301	33301	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000132l#1-60263	0	60243	99.0	0.0	hap2	hifiasm	60263	60263	8	39.0	NA19434.hsm-ps-sseq
NA19434	h2tg000134l#1-38403	217	38383	35.6873	0.000269944	hap2	hifiasm	38403	38403	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000135l#1-81450	80	81430	43.2971	4.68047e-05	hap2	hifiasm	81450	81450	1	49.0	NA19434.hsm-ps-sseq
NA19434	h2tg000136l#1-128645	29	128625	49.691	1.07374e-05	hap2	hifiasm	128645	128645	10	41.0	NA19434.hsm-ps-sseq
NA19434	h2tg000137l#1-58598	18	58578	48.3462	1.46346e-05	hap2	hifiasm	58598	58598	1	48.0	NA19434.hsm-ps-sseq
NA19434	h2tg000138l#1-133866	151	133846	42.6961	5.37509e-05	hap2	hifiasm	133866	133866	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000139l#1-75714	1867	75694	29.2498	0.00118855	hap2	hifiasm	75714	75714	243	25.0	NA19434.hsm-ps-sseq
NA19434	h2tg000140l#1-76328	0	76308	99.0	0.0	hap2	hifiasm	76328	76328	1	49.0	NA19434.hsm-ps-sseq
NA19434	h2tg000141l#1-62446	12	62426	50.3836	9.15453e-06	hap2	hifiasm	62446	62446	5	41.0	NA19434.hsm-ps-sseq
NA19434	h2tg000142l#1-31807	11	31787	47.83	1.64815e-05	hap2	hifiasm	31807	31807	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000143l#1-73158	233	73138	38.1835	0.000151933	hap2	hifiasm	73158	73158	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000144l#1-50813	0	50793	99.0	0.0	hap2	hifiasm	50813	50813	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000145l#1-25202	0	25182	99.0	0.0	hap2	hifiasm	25202	25202	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000146l#1-26615	18	26595	44.9161	3.22399e-05	hap2	hifiasm	26615	26615	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000147l#1-27688	38	27668	41.8413	6.54441e-05	hap2	hifiasm	27688	27688	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000148l#1-108714	20	108694	50.5736	8.76281e-06	hap2	hifiasm	108714	108714	7	42.0	NA19434.hsm-ps-sseq
NA19434	h2tg000149l#1-17368	0	17348	99.0	0.0	hap2	hifiasm	17368	17368	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000150l#1-29310	0	29290	99.0	0.0	hap2	hifiasm	29310	29310	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000151l#1-15835	0	15815	99.0	0.0	hap2	hifiasm	15835	15835	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000152l#1-13310	0	13290	99.0	0.0	hap2	hifiasm	13310	13310	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000153l#1-34882	100	34862	38.6398	0.00013678	hap2	hifiasm	34882	34882	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000154l#1-11689	0	11669	99.0	0.0	hap2	hifiasm	11689	11689	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000155l#1-11614	0	11594	99.0	0.0	hap2	hifiasm	11614	11614	0	99.0	NA19434.hsm-ps-sseq
NA19434	h2tg000156l#1-32700	98	32680	38.4465	0.000143003	hap2	hifiasm	32700	32700	3	40.0	NA19434.hsm-ps-sseq
NA19434	h2tg000157l#1-2242802	351	2242782	51.2767	7.45303e-06	hap2	hifiasm	2242802	2242802	4	57.0	NA19434.hsm-ps-sseq
NA19434	total	-1	-1	54.35	-1.0	phased	hifiasm	6054439009	6054439009	29543	54.2885	
NA19650	h1tg000001l#1-44466187	1251	44466167	58.7299	1.33972e-06	hap1	hifiasm	44466187	44466187	246	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000002l#1-59138151	1306	59138131	59.7814	1.05162e-06	hap1	hifiasm	59138151	59138151	317	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000003l#1-93208136	1293	93208116	61.8007	6.60584e-07	hap1	hifiasm	93208136	93208136	396	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000004l#1-17673311	71	17673291	67.1828	1.91303e-07	hap1	hifiasm	17673311	17673311	61	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000005l#1-182677406	1417	182677386	64.3253	3.69375e-07	hap1	hifiasm	182677406	182677406	756	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000006l#1-134408692	2339	134408672	60.8161	8.28681e-07	hap1	hifiasm	134408692	134408692	690	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000007l#1-39483349	1459	39483329	57.5457	1.75966e-06	hap1	hifiasm	39483349	39483349	213	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000008l#1-82115689	1550	82115669	60.4631	8.98856e-07	hap1	hifiasm	82115689	82115689	302	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000009l#1-46298816	659	46298796	61.689	6.77797e-07	hap1	hifiasm	46298816	46298816	366	51.0	NA19650.hsm-ps-sseq
NA19650	h1tg000010l#1-200929506	3117	200929486	61.3152	7.38715e-07	hap1	hifiasm	200929506	200929506	865	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000011l#1-101757630	1004	101757610	63.2805	4.6984e-07	hap1	hifiasm	101757630	101757630	461	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000012l#1-51578476	1233	51578456	59.4372	1.13836e-06	hap1	hifiasm	51578476	51578476	308	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000013l#1-44018816	922	44018796	60.0112	9.97419e-07	hap1	hifiasm	44018816	44018816	214	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000014l#1-64028105	491	64028085	64.3751	3.65168e-07	hap1	hifiasm	64028105	64028105	865	49.0	NA19650.hsm-ps-sseq
NA19650	h1tg000015l#1-2610929	49	2610909	60.4881	8.93694e-07	hap1	hifiasm	2610929	2610929	24	50.0	NA19650.hsm-ps-sseq
NA19650	h1tg000016l#1-104378001	1118	104377981	62.9238	5.10054e-07	hap1	hifiasm	104378001	104378001	401	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000017l#1-130493513	1242	130493493	63.4368	4.53227e-07	hap1	hifiasm	130493513	130493513	604	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000018l#1-125952796	2724	125952776	59.8722	1.02988e-06	hap1	hifiasm	125952796	125952796	487	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000019l#1-111290789	1782	111290769	61.1777	7.62487e-07	hap1	hifiasm	111290789	111290789	399	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000020l#1-96244604	1441	96244584	61.4693	7.1297e-07	hap1	hifiasm	96244604	96244604	630	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000021l#1-107822648	1116	107822628	63.0726	4.92875e-07	hap1	hifiasm	107822648	107822648	577	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000022l#1-28700957	683	28700937	59.4569	1.13321e-06	hap1	hifiasm	28700957	28700957	99	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000023l#1-94297949	2037	94297929	59.8773	1.02867e-06	hap1	hifiasm	94297949	94297949	483	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000024l#1-58389240	1196	58389220	60.1082	9.75402e-07	hap1	hifiasm	58389240	58389240	278	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000025l#1-52063336	2688	52063316	56.0931	2.45861e-06	hap1	hifiasm	52063336	52063336	340	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000026l#1-133753960	2782	133753940	60.0416	9.90457e-07	hap1	hifiasm	133753960	133753960	706	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000027l#1-66899965	1171	66899945	60.7908	8.33519e-07	hap1	hifiasm	66899965	66899965	473	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000028l#1-5105671	255	5105651	56.2372	2.37837e-06	hap1	hifiasm	5105671	5105671	59	49.0	NA19650.hsm-ps-sseq
NA19650	h1tg000028l#5105718-60587788	505	55482051	63.6308	4.33432e-07	hap1	hifiasm	55482071	55482071	222	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000029l#1-99679145	2822	99679125	58.7026	1.34815e-06	hap1	hifiasm	99679145	99679145	484	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000030l#1-37079989	1044	37079969	58.7265	1.34075e-06	hap1	hifiasm	37079989	37079989	263	51.0	NA19650.hsm-ps-sseq
NA19650	h1tg000031l#1-382951	0	382931	99.0	0.0	hap1	hifiasm	382951	382951	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000032l#1-61620031	1335	61620011	59.8646	1.03168e-06	hap1	hifiasm	61620031	61620031	383	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000033l#1-67615408	3225	67615388	56.4373	2.2713e-06	hap1	hifiasm	67615408	67615408	371	53.0	NA19650.hsm-ps-sseq
NA19650	h1tg000034l#1-25272167	307	25272147	62.3772	5.78468e-07	hap1	hifiasm	25272167	25272167	166	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000035l#1-12763711	824	12763691	55.1226	3.07429e-06	hap1	hifiasm	12763711	12763711	108	51.0	NA19650.hsm-ps-sseq
NA19650	h1tg000036l#1-20785190	15	20785170	74.6388	3.43652e-08	hap1	hifiasm	20785190	20785190	43	57.0	NA19650.hsm-ps-sseq
NA19650	h1tg000037l#1-108494664	1294	108494644	62.4569	5.67949e-07	hap1	hifiasm	108494664	108494664	622	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000038l#1-24313104	542	24313084	59.7406	1.06156e-06	hap1	hifiasm	24313104	24313104	176	51.0	NA19650.hsm-ps-sseq
NA19650	h1tg000039l#1-36547980	1210	36547960	58.0229	1.57656e-06	hap1	hifiasm	36547980	36547980	359	50.0	NA19650.hsm-ps-sseq
NA19650	h1tg000040l#1-45629430	985	45629410	59.8802	1.02796e-06	hap1	hifiasm	45629430	45629430	313	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000042l#1-2707853	269	2707833	53.2507	4.73077e-06	hap1	hifiasm	2707853	2707853	2147	31.0	NA19650.hsm-ps-sseq
NA19650	h1tg000043l#1-8816834	577	8816814	55.0634	3.11644e-06	hap1	hifiasm	8816834	8816834	26	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000044l#1-34959596	1486	34959576	56.9376	2.02415e-06	hap1	hifiasm	34959596	34959596	105	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000045l#1-25404725	694	25404705	58.8577	1.30086e-06	hap1	hifiasm	25404725	25404725	194	51.0	NA19650.hsm-ps-sseq
NA19650	h1tg000046l#1-728521	0	728501	99.0	0.0	hap1	hifiasm	728521	728521	2	56.0	NA19650.hsm-ps-sseq
NA19650	h1tg000047l#1-2710927	60	2710907	59.7718	1.05395e-06	hap1	hifiasm	2710927	2710927	30	50.0	NA19650.hsm-ps-sseq
NA19650	h1tg000048l#1-22793902	1377	22793882	55.4109	2.87679e-06	hap1	hifiasm	22793902	22793902	381	48.0	NA19650.hsm-ps-sseq
NA19650	h1tg000049c#1-302551	0	302531	99.0	0.0	hap1	hifiasm	302551	302551	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000050l#1-2621352	842	2621332	48.1536	1.52981e-05	hap1	hifiasm	2621352	2621352	125	43.0	NA19650.hsm-ps-sseq
NA19650	h1tg000051l#1-4536399	298	4536379	55.047	3.12825e-06	hap1	hifiasm	4536399	4536399	15	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000052l#1-2235875	258	2235855	52.6002	5.49516e-06	hap1	hifiasm	2235875	2235875	56	46.0	NA19650.hsm-ps-sseq
NA19650	h1tg000053l#1-484313	0	484293	99.0	0.0	hap1	hifiasm	484313	484313	3	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000054l#1-1344695	148	1344675	52.8055	5.24141e-06	hap1	hifiasm	1344695	1344695	54	44.0	NA19650.hsm-ps-sseq
NA19650	h1tg000055l#1-6490255	16	6490235	69.3036	1.17393e-07	hap1	hifiasm	6490255	6490255	24	54.0	NA19650.hsm-ps-sseq
NA19650	h1tg000056l#1-111044	0	111024	99.0	0.0	hap1	hifiasm	111044	111044	4	44.0	NA19650.hsm-ps-sseq
NA19650	h1tg000057l#1-705105	0	705085	99.0	0.0	hap1	hifiasm	705105	705105	4	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000058l#1-614874	0	614854	99.0	0.0	hap1	hifiasm	614874	614874	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000059c#1-260386	0	260366	99.0	0.0	hap1	hifiasm	260386	260386	3	49.0	NA19650.hsm-ps-sseq
NA19650	h1tg000060l#1-1342079	19	1342059	61.7123	6.74164e-07	hap1	hifiasm	1342079	1342079	4	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000061l#1-1073437	0	1073417	99.0	0.0	hap1	hifiasm	1073437	1073437	3	56.0	NA19650.hsm-ps-sseq
NA19650	h1tg000062l#1-473384	0	473364	99.0	0.0	hap1	hifiasm	473384	473384	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000063l#1-44737	102	44717	39.6362	0.000108738	hap1	hifiasm	44737	44737	18	34.0	NA19650.hsm-ps-sseq
NA19650	h1tg000064l#1-386987	478	386967	42.3021	5.88559e-05	hap1	hifiasm	386987	386987	133	35.0	NA19650.hsm-ps-sseq
NA19650	h1tg000065l#1-921142	52	921122	55.7052	2.68831e-06	hap1	hifiasm	921142	921142	15	48.0	NA19650.hsm-ps-sseq
NA19650	h1tg000066l#1-379466	0	379446	99.0	0.0	hap1	hifiasm	379466	379466	1	56.0	NA19650.hsm-ps-sseq
NA19650	h1tg000067l#1-54657	0	54637	99.0	0.0	hap1	hifiasm	54657	54657	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000068l#1-881048	129	881028	51.5659	6.97286e-06	hap1	hifiasm	881048	881048	6	52.0	NA19650.hsm-ps-sseq
NA19650	h1tg000069c#1-16569	0	16549	99.0	0.0	hap1	hifiasm	16569	16569	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000070l#1-517948	0	517928	99.0	0.0	hap1	hifiasm	517948	517948	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000071l#1-208514	153	208494	44.5647	3.49567e-05	hap1	hifiasm	208514	208514	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000072c#1-217507	0	217487	99.0	0.0	hap1	hifiasm	217507	217507	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000073l#1-358131	0	358111	99.0	0.0	hap1	hifiasm	358131	358131	1	56.0	NA19650.hsm-ps-sseq
NA19650	h1tg000074l#1-52279	269	52259	36.0956	0.000245719	hap1	hifiasm	52279	52279	2	44.0	NA19650.hsm-ps-sseq
NA19650	h1tg000075l#1-151664	0	151644	99.0	0.0	hap1	hifiasm	151664	151664	11	41.0	NA19650.hsm-ps-sseq
NA19650	h1tg000077l#1-88380	0	88360	99.0	0.0	hap1	hifiasm	88380	88380	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000078l#1-102135	0	102115	99.0	0.0	hap1	hifiasm	102135	102135	2	47.0	NA19650.hsm-ps-sseq
NA19650	h1tg000079l#1-142081	0	142061	99.0	0.0	hap1	hifiasm	142081	142081	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000080c#1-106728	7	106708	55.053	3.12389e-06	hap1	hifiasm	106728	106728	9	41.0	NA19650.hsm-ps-sseq
NA19650	h1tg000081l#1-618621	5	618601	64.1466	3.84895e-07	hap1	hifiasm	618621	618621	26	44.0	NA19650.hsm-ps-sseq
NA19650	h1tg000082l#1-202863	0	202843	99.0	0.0	hap1	hifiasm	202863	202863	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000083l#1-168854	0	168834	99.0	0.0	hap1	hifiasm	168854	168854	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000084l#1-121602	0	121582	99.0	0.0	hap1	hifiasm	121602	121602	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000085l#1-295997	641	295977	39.8617	0.000103235	hap1	hifiasm	295997	295997	24	41.0	NA19650.hsm-ps-sseq
NA19650	h1tg000088l#1-235191	0	235171	99.0	0.0	hap1	hifiasm	235191	235191	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000091c#1-44809	0	44789	99.0	0.0	hap1	hifiasm	44809	44809	5	40.0	NA19650.hsm-ps-sseq
NA19650	h1tg000092l#1-219334	0	219314	99.0	0.0	hap1	hifiasm	219334	219334	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000093l#1-37206	129	37186	37.8129	0.000165466	hap1	hifiasm	37206	37206	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000094l#1-218665	0	218645	99.0	0.0	hap1	hifiasm	218665	218665	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000095c#1-44918	0	44898	99.0	0.0	hap1	hifiasm	44918	44918	7	38.0	NA19650.hsm-ps-sseq
NA19650	h1tg000096l#1-57571	17	57551	48.5176	1.40682e-05	hap1	hifiasm	57571	57571	1	48.0	NA19650.hsm-ps-sseq
NA19650	h1tg000097l#1-292657	0	292637	99.0	0.0	hap1	hifiasm	292657	292657	1	55.0	NA19650.hsm-ps-sseq
NA19650	h1tg000098l#1-141523	0	141503	99.0	0.0	hap1	hifiasm	141523	141523	26	37.0	NA19650.hsm-ps-sseq
NA19650	h1tg000099l#1-106901	0	106881	99.0	0.0	hap1	hifiasm	106901	106901	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000100l#1-122624	15	122604	52.3461	5.8263e-06	hap1	hifiasm	122624	122624	1	51.0	NA19650.hsm-ps-sseq
NA19650	h1tg000101l#1-139459	60	139439	46.8836	2.04945e-05	hap1	hifiasm	139459	139459	47	35.0	NA19650.hsm-ps-sseq
NA19650	h1tg000102l#1-58425	31	58405	45.972	2.52815e-05	hap1	hifiasm	58425	58425	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000103l#1-71912	0	71892	99.0	0.0	hap1	hifiasm	71912	71912	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000104l#1-52398	0	52378	99.0	0.0	hap1	hifiasm	52398	52398	10	37.0	NA19650.hsm-ps-sseq
NA19650	h1tg000107l#1-251743	42	251723	50.9986	7.94587e-06	hap1	hifiasm	251743	251743	27	40.0	NA19650.hsm-ps-sseq
NA19650	h1tg000108l#1-112892	349	112872	38.3134	0.000147455	hap1	hifiasm	112892	112892	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000109l#1-37362	0	37342	99.0	0.0	hap1	hifiasm	37362	37362	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000111c#1-89024	56	89004	45.2331	2.99702e-05	hap1	hifiasm	89024	89024	6	42.0	NA19650.hsm-ps-sseq
NA19650	h1tg000112l#1-20223	0	20203	99.0	0.0	hap1	hifiasm	20223	20223	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000114l#1-136175	47	136155	47.8408	1.64406e-05	hap1	hifiasm	136175	136175	26	37.0	NA19650.hsm-ps-sseq
NA19650	h1tg000115l#1-18519	0	18499	99.0	0.0	hap1	hifiasm	18519	18519	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000116l#1-40698	14	40678	47.8538	1.63916e-05	hap1	hifiasm	40698	40698	1	46.0	NA19650.hsm-ps-sseq
NA19650	h1tg000117l#1-75182	0	75162	99.0	0.0	hap1	hifiasm	75182	75182	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000118l#1-11779	0	11759	99.0	0.0	hap1	hifiasm	11779	11779	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000119l#1-19806	0	19786	99.0	0.0	hap1	hifiasm	19806	19806	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000120l#1-62702	16	62682	49.1519	1.21566e-05	hap1	hifiasm	62702	62702	31	33.0	NA19650.hsm-ps-sseq
NA19650	h1tg000121l#1-102471	26	102451	49.1771	1.20862e-05	hap1	hifiasm	102471	102471	17	38.0	NA19650.hsm-ps-sseq
NA19650	h1tg000122l#1-88860	0	88840	99.0	0.0	hap1	hifiasm	88860	88860	8	40.0	NA19650.hsm-ps-sseq
NA19650	h1tg000123l#1-88918	0	88898	99.0	0.0	hap1	hifiasm	88918	88918	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000124l#1-20409	0	20389	99.0	0.0	hap1	hifiasm	20409	20409	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000125l#1-42615	172	42595	37.1521	0.000192658	hap1	hifiasm	42615	42615	47	30.0	NA19650.hsm-ps-sseq
NA19650	h1tg000126l#1-14259	0	14239	99.0	0.0	hap1	hifiasm	14259	14259	0	99.0	NA19650.hsm-ps-sseq
NA19650	h1tg000127l#1-26960	0	26940	99.0	0.0	hap1	hifiasm	26960	26960	0	99.0	NA19650.hsm-ps-sseq
